id,label
ivo://asu.cas.cz/stel/ccd700/a201403010020,1
ivo://asu.cas.cz/stel/ccd700/ne190052,1
ivo://asu.cas.cz/stel/ccd700/a201403120093,1
ivo://asu.cas.cz/stel/ccd700/oc310026,0
ivo://asu.cas.cz/stel/ccd700/ud210012,3
ivo://asu.cas.cz/stel/ccd700/a201406260036,0
ivo://asu.cas.cz/stel/ccd700/na230031,0
ivo://asu.cas.cz/stel/ccd700/wd250036,1
ivo://asu.cas.cz/stel/ccd700/ud180019,0
ivo://asu.cas.cz/stel/ccd700/rg300034,1
ivo://asu.cas.cz/stel/ccd700/nd010037,1
ivo://asu.cas.cz/stel/ccd700/a201403140078,1
ivo://asu.cas.cz/stel/ccd700/vh290025,1
ivo://asu.cas.cz/stel/ccd700/a201402140011,3
ivo://asu.cas.cz/stel/ccd700/ui110029,1
ivo://asu.cas.cz/stel/ccd700/a201509290037,0
ivo://asu.cas.cz/stel/ccd700/a201508080025,0
ivo://asu.cas.cz/stel/ccd700/oi180015,0
ivo://asu.cas.cz/stel/ccd700/rh310005,1
ivo://asu.cas.cz/stel/ccd700/md140021,0
ivo://asu.cas.cz/stel/ccd700/a201503180041,1
ivo://asu.cas.cz/stel/ccd700/sh310040,1
ivo://asu.cas.cz/stel/ccd700/of230008,1
ivo://asu.cas.cz/stel/ccd700/oi230037,0
ivo://asu.cas.cz/stel/ccd700/a201403090041,0
ivo://asu.cas.cz/stel/ccd700/rg310026,1
ivo://asu.cas.cz/stel/ccd700/ti050075,0
ivo://asu.cas.cz/stel/ccd700/ol080018,3
ivo://asu.cas.cz/stel/ccd700/a201409270033,1
ivo://asu.cas.cz/stel/ccd700/a201505300012,3
ivo://asu.cas.cz/stel/ccd700/a201403190030,1
ivo://asu.cas.cz/stel/ccd700/od210050,0
ivo://asu.cas.cz/stel/ccd700/a201503170013,1
ivo://asu.cas.cz/stel/ccd700/a201408210024,1
ivo://asu.cas.cz/stel/ccd700/a201403110096,1
ivo://asu.cas.cz/stel/ccd700/a201403300026,1
ivo://asu.cas.cz/stel/ccd700/si220025,1
ivo://asu.cas.cz/stel/ccd700/ub230049,0
ivo://asu.cas.cz/stel/ccd700/sd030031,3
ivo://asu.cas.cz/stel/ccd700/a201504060003,1
ivo://asu.cas.cz/stel/ccd700/rf010003,0
ivo://asu.cas.cz/stel/ccd700/kk200024,0
ivo://asu.cas.cz/stel/ccd700/oh290031,1
ivo://asu.cas.cz/stel/ccd700/vl300041,0
ivo://asu.cas.cz/stel/ccd700/ri090021,0
ivo://asu.cas.cz/stel/ccd700/vi090048,0
ivo://asu.cas.cz/stel/ccd700/wd250059,1
ivo://asu.cas.cz/stel/ccd700/sd140033,1
ivo://asu.cas.cz/stel/ccd700/a201403120042,3
ivo://asu.cas.cz/stel/ccd700/uj010024,0
ivo://asu.cas.cz/stel/ccd700/ni090036,0
ivo://asu.cas.cz/stel/ccd700/pf110021,0
ivo://asu.cas.cz/stel/ccd700/sg280025,0
ivo://asu.cas.cz/stel/ccd700/a201404050014,1
ivo://asu.cas.cz/stel/ccd700/md210052,1
ivo://asu.cas.cz/stel/ccd700/a201504100024,3
ivo://asu.cas.cz/stel/ccd700/td240044,1
ivo://asu.cas.cz/stel/ccd700/a201601220023,3
ivo://asu.cas.cz/stel/ccd700/ti220030,1
ivo://asu.cas.cz/stel/ccd700/qd160017,1
ivo://asu.cas.cz/stel/ccd700/a201307080034,1
ivo://asu.cas.cz/stel/ccd700/sh160024,1
ivo://asu.cas.cz/stel/ccd700/mg140024,0
ivo://asu.cas.cz/stel/ccd700/mi210015,1
ivo://asu.cas.cz/stel/ccd700/a201503090037,1
ivo://asu.cas.cz/stel/ccd700/ui030008,0
ivo://asu.cas.cz/stel/ccd700/qj150016,3
ivo://asu.cas.cz/stel/ccd700/sh150027,0
ivo://asu.cas.cz/stel/ccd700/a201403110107,0
ivo://asu.cas.cz/stel/ccd700/a201310010037,0
ivo://asu.cas.cz/stel/ccd700/tj070025,3
ivo://asu.cas.cz/stel/ccd700/qe020011,1
ivo://asu.cas.cz/stel/ccd700/of250017,1
ivo://asu.cas.cz/stel/ccd700/sh010034,1
ivo://asu.cas.cz/stel/ccd700/a201403120020,3
ivo://asu.cas.cz/stel/ccd700/a201405140048,1
ivo://asu.cas.cz/stel/ccd700/uc280007,0
ivo://asu.cas.cz/stel/ccd700/ua300016,1
ivo://asu.cas.cz/stel/ccd700/a201507040027,2
ivo://asu.cas.cz/stel/ccd700/nd270013,1
ivo://asu.cas.cz/stel/ccd700/a201403140039,0
ivo://asu.cas.cz/stel/ccd700/a201403110021,0
ivo://asu.cas.cz/stel/ccd700/a201507170014,1
ivo://asu.cas.cz/stel/ccd700/uc280027,0
ivo://asu.cas.cz/stel/ccd700/md220038,3
ivo://asu.cas.cz/stel/ccd700/oj070022,3
ivo://asu.cas.cz/stel/ccd700/a201512030017,0
ivo://asu.cas.cz/stel/ccd700/ui060019,1
ivo://asu.cas.cz/stel/ccd700/a201503080054,1
ivo://asu.cas.cz/stel/ccd700/a201402060039,1
ivo://asu.cas.cz/stel/ccd700/uc040052,1
ivo://asu.cas.cz/stel/ccd700/nd150033,1
ivo://asu.cas.cz/stel/ccd700/uc080038,0
ivo://asu.cas.cz/stel/ccd700/si180014,0
ivo://asu.cas.cz/stel/ccd700/a201406150015,1
ivo://asu.cas.cz/stel/ccd700/a201403080063,0
ivo://asu.cas.cz/stel/ccd700/a201502150023,0
ivo://asu.cas.cz/stel/ccd700/vh200022,0
ivo://asu.cas.cz/stel/ccd700/uk120033,1
ivo://asu.cas.cz/stel/ccd700/uk280041,0
ivo://asu.cas.cz/stel/ccd700/ui230033,1
ivo://asu.cas.cz/stel/ccd700/a201508030029,0
ivo://asu.cas.cz/stel/ccd700/wd170017a,1
ivo://asu.cas.cz/stel/ccd700/a201508050031,0
ivo://asu.cas.cz/stel/ccd700/vk250006,1
ivo://asu.cas.cz/stel/ccd700/a201403090028,0
ivo://asu.cas.cz/stel/ccd700/qg260016,0
ivo://asu.cas.cz/stel/ccd700/a201403120104,0
ivo://asu.cas.cz/stel/ccd700/vc270015,3
ivo://asu.cas.cz/stel/ccd700/nj240050,1
ivo://asu.cas.cz/stel/ccd700/sd060021,1
ivo://asu.cas.cz/stel/ccd700/tj290033,3
ivo://asu.cas.cz/stel/ccd700/wa120026,0
ivo://asu.cas.cz/stel/ccd700/vb260027,0
ivo://asu.cas.cz/stel/ccd700/og270053,0
ivo://asu.cas.cz/stel/ccd700/nj240054,1
ivo://asu.cas.cz/stel/ccd700/a201503070026,1
ivo://asu.cas.cz/stel/ccd700/nc170028,0
ivo://asu.cas.cz/stel/ccd700/wd250062,1
ivo://asu.cas.cz/stel/ccd700/a201511010028,0
ivo://asu.cas.cz/stel/ccd700/a201407220012,1
ivo://asu.cas.cz/stel/ccd700/nc310027,0
ivo://asu.cas.cz/stel/ccd700/uc290029,1
ivo://asu.cas.cz/stel/ccd700/oj060061,1
ivo://asu.cas.cz/stel/ccd700/oi040031,1
ivo://asu.cas.cz/stel/ccd700/qf070017,1
ivo://asu.cas.cz/stel/ccd700/a201507100027,0
ivo://asu.cas.cz/stel/ccd700/a201403020015,1
ivo://asu.cas.cz/stel/ccd700/a201505020003,1
ivo://asu.cas.cz/stel/ccd700/qa170017,1
ivo://asu.cas.cz/stel/ccd700/a201404070035,1
ivo://asu.cas.cz/stel/ccd700/qj110035,0
ivo://asu.cas.cz/stel/ccd700/a201308110067,0
ivo://asu.cas.cz/stel/ccd700/ni080050,0
ivo://asu.cas.cz/stel/ccd700/a201507110017,1
ivo://asu.cas.cz/stel/ccd700/vc090061,0
ivo://asu.cas.cz/stel/ccd700/vk130043,0
ivo://asu.cas.cz/stel/ccd700/qc250037,0
ivo://asu.cas.cz/stel/ccd700/a201507150031,0
ivo://asu.cas.cz/stel/ccd700/sh160013,0
ivo://asu.cas.cz/stel/ccd700/a201403140029,0
ivo://asu.cas.cz/stel/ccd700/qc060019,3
ivo://asu.cas.cz/stel/ccd700/a201403140071,0
ivo://asu.cas.cz/stel/ccd700/mi070003,0
ivo://asu.cas.cz/stel/ccd700/ug230029,1
ivo://asu.cas.cz/stel/ccd700/rj310003,1
ivo://asu.cas.cz/stel/ccd700/rf020040,0
ivo://asu.cas.cz/stel/ccd700/oh310035,0
ivo://asu.cas.cz/stel/ccd700/tg180048,0
ivo://asu.cas.cz/stel/ccd700/pi050014,1
ivo://asu.cas.cz/stel/ccd700/a201402120030,1
ivo://asu.cas.cz/stel/ccd700/of120030,0
ivo://asu.cas.cz/stel/ccd700/vk020026,1
ivo://asu.cas.cz/stel/ccd700/a201504050002,1
ivo://asu.cas.cz/stel/ccd700/a201309040049,3
ivo://asu.cas.cz/stel/ccd700/sl260009,1
ivo://asu.cas.cz/stel/ccd700/pa290052,3
ivo://asu.cas.cz/stel/ccd700/a201307220065,0
ivo://asu.cas.cz/stel/ccd700/a201409180031,3
ivo://asu.cas.cz/stel/ccd700/rg260022,1
ivo://asu.cas.cz/stel/ccd700/rh190002,1
ivo://asu.cas.cz/stel/ccd700/tf100031,0
ivo://asu.cas.cz/stel/ccd700/og170028,0
ivo://asu.cas.cz/stel/ccd700/pi140009,0
ivo://asu.cas.cz/stel/ccd700/rh090031,1
ivo://asu.cas.cz/stel/ccd700/wc020040,1
ivo://asu.cas.cz/stel/ccd700/mg230020,0
ivo://asu.cas.cz/stel/ccd700/wb060049,1
ivo://asu.cas.cz/stel/ccd700/pi120041,1
ivo://asu.cas.cz/stel/ccd700/mi150065,1
ivo://asu.cas.cz/stel/ccd700/uj220014,2
ivo://asu.cas.cz/stel/ccd700/a201502160030,0
ivo://asu.cas.cz/stel/ccd700/vl070012,3
ivo://asu.cas.cz/stel/ccd700/ti110063,1
ivo://asu.cas.cz/stel/ccd700/a201407160031,0
ivo://asu.cas.cz/stel/ccd700/sh240022,1
ivo://asu.cas.cz/stel/ccd700/pa280009,0
ivo://asu.cas.cz/stel/ccd700/a201504300015,1
ivo://asu.cas.cz/stel/ccd700/mi170035,1
ivo://asu.cas.cz/stel/ccd700/qh050031,1
ivo://asu.cas.cz/stel/ccd700/a201307220063,0
ivo://asu.cas.cz/stel/ccd700/a201403100020,3
ivo://asu.cas.cz/stel/ccd700/sc240009,1
ivo://asu.cas.cz/stel/ccd700/a201503090058,1
ivo://asu.cas.cz/stel/ccd700/vb110044,0
ivo://asu.cas.cz/stel/ccd700/oc310040,1
ivo://asu.cas.cz/stel/ccd700/a201408180017,1
ivo://asu.cas.cz/stel/ccd700/ti120035,1
ivo://asu.cas.cz/stel/ccd700/a201406210021,0
ivo://asu.cas.cz/stel/ccd700/tg310010,0
ivo://asu.cas.cz/stel/ccd700/ub200007,1
ivo://asu.cas.cz/stel/ccd700/pc190014,1
ivo://asu.cas.cz/stel/ccd700/a201507150014,0
ivo://asu.cas.cz/stel/ccd700/a201512070037,2
ivo://asu.cas.cz/stel/ccd700/oi220023,0
ivo://asu.cas.cz/stel/ccd700/ub070038,3
ivo://asu.cas.cz/stel/ccd700/pg110018,3
ivo://asu.cas.cz/stel/ccd700/sd110006,1
ivo://asu.cas.cz/stel/ccd700/vg240017,0
ivo://asu.cas.cz/stel/ccd700/mg140015,3
ivo://asu.cas.cz/stel/ccd700/sj070037,3
ivo://asu.cas.cz/stel/ccd700/tg030017,1
ivo://asu.cas.cz/stel/ccd700/ui240027,0
ivo://asu.cas.cz/stel/ccd700/a201503240004,0
ivo://asu.cas.cz/stel/ccd700/mg150040,0
ivo://asu.cas.cz/stel/ccd700/tj120014,0
ivo://asu.cas.cz/stel/ccd700/pf110024,0
ivo://asu.cas.cz/stel/ccd700/a201511020056,0
ivo://asu.cas.cz/stel/ccd700/pf130016,1
ivo://asu.cas.cz/stel/ccd700/ue210022,0
ivo://asu.cas.cz/stel/ccd700/uh200041,1
ivo://asu.cas.cz/stel/ccd700/si270003,1
ivo://asu.cas.cz/stel/ccd700/a201310010035,0
ivo://asu.cas.cz/stel/ccd700/a201403100105,0
ivo://asu.cas.cz/stel/ccd700/a201504220022,0
ivo://asu.cas.cz/stel/ccd700/a201506250021,0
ivo://asu.cas.cz/stel/ccd700/tj290069,0
ivo://asu.cas.cz/stel/ccd700/a201502150034,0
ivo://asu.cas.cz/stel/ccd700/si250078,1
ivo://asu.cas.cz/stel/ccd700/a201404020045,2
ivo://asu.cas.cz/stel/ccd700/rf290047,0
ivo://asu.cas.cz/stel/ccd700/sg290027,1
ivo://asu.cas.cz/stel/ccd700/a201403090040,0
ivo://asu.cas.cz/stel/ccd700/pl150039,1
ivo://asu.cas.cz/stel/ccd700/qh010024,1
ivo://asu.cas.cz/stel/ccd700/a201510020069,0
ivo://asu.cas.cz/stel/ccd700/tj290027,0
ivo://asu.cas.cz/stel/ccd700/a201509300028,0
ivo://asu.cas.cz/stel/ccd700/a201403110024,0
ivo://asu.cas.cz/stel/ccd700/pf140020,1
ivo://asu.cas.cz/stel/ccd700/sh310018,1
ivo://asu.cas.cz/stel/ccd700/a201504210043,1
ivo://asu.cas.cz/stel/ccd700/si250075,1
ivo://asu.cas.cz/stel/ccd700/vb260023,2
ivo://asu.cas.cz/stel/ccd700/qd140039,0
ivo://asu.cas.cz/stel/ccd700/pa100052,3
ivo://asu.cas.cz/stel/ccd700/sg220025,1
ivo://asu.cas.cz/stel/ccd700/pi050018,1
ivo://asu.cas.cz/stel/ccd700/pg050028,3
ivo://asu.cas.cz/stel/ccd700/vi280028,0
ivo://asu.cas.cz/stel/ccd700/tc180030,1
ivo://asu.cas.cz/stel/ccd700/vd300060,1
ivo://asu.cas.cz/stel/ccd700/a201508120011,3
ivo://asu.cas.cz/stel/ccd700/a201310260026,0
ivo://asu.cas.cz/stel/ccd700/mi190018,3
ivo://asu.cas.cz/stel/ccd700/pl270039,0
ivo://asu.cas.cz/stel/ccd700/vi090075,0
ivo://asu.cas.cz/stel/ccd700/a201310020042,0
ivo://asu.cas.cz/stel/ccd700/a201310310044,0
ivo://asu.cas.cz/stel/ccd700/tj310012,0
ivo://asu.cas.cz/stel/ccd700/ui010044,1
ivo://asu.cas.cz/stel/ccd700/ri260026,0
ivo://asu.cas.cz/stel/ccd700/a201503170011,1
ivo://asu.cas.cz/stel/ccd700/a201307070038,0
ivo://asu.cas.cz/stel/ccd700/ub070015,1
ivo://asu.cas.cz/stel/ccd700/ri080012,1
ivo://asu.cas.cz/stel/ccd700/vd170023,0
ivo://asu.cas.cz/stel/ccd700/qh040041,0
ivo://asu.cas.cz/stel/ccd700/a201508080034,0
ivo://asu.cas.cz/stel/ccd700/nb240019,0
ivo://asu.cas.cz/stel/ccd700/ti110017,0
ivo://asu.cas.cz/stel/ccd700/rf010010,0
ivo://asu.cas.cz/stel/ccd700/tb140031,1
ivo://asu.cas.cz/stel/ccd700/nj110016,1
ivo://asu.cas.cz/stel/ccd700/nh310023,3
ivo://asu.cas.cz/stel/ccd700/nj120027,0
ivo://asu.cas.cz/stel/ccd700/nc220012,1
ivo://asu.cas.cz/stel/ccd700/tj250002,1
ivo://asu.cas.cz/stel/ccd700/oi050039,1
ivo://asu.cas.cz/stel/ccd700/qg140035,3
ivo://asu.cas.cz/stel/ccd700/a201310190010,0
ivo://asu.cas.cz/stel/ccd700/tg080021,1
ivo://asu.cas.cz/stel/ccd700/a201410120010,1
ivo://asu.cas.cz/stel/ccd700/a201506040013,1
ivo://asu.cas.cz/stel/ccd700/nc170027,0
ivo://asu.cas.cz/stel/ccd700/a201408080024,1
ivo://asu.cas.cz/stel/ccd700/vh260022,0
ivo://asu.cas.cz/stel/ccd700/a201503180056,0
ivo://asu.cas.cz/stel/ccd700/ti060013,1
ivo://asu.cas.cz/stel/ccd700/tg310018,1
ivo://asu.cas.cz/stel/ccd700/sj070025,1
ivo://asu.cas.cz/stel/ccd700/uc080016,1
ivo://asu.cas.cz/stel/ccd700/mc310041,0
ivo://asu.cas.cz/stel/ccd700/tg140020,1
ivo://asu.cas.cz/stel/ccd700/tf160027,0
ivo://asu.cas.cz/stel/ccd700/a201504210041,2
ivo://asu.cas.cz/stel/ccd700/mg230008,0
ivo://asu.cas.cz/stel/ccd700/nj240014,1
ivo://asu.cas.cz/stel/ccd700/si220015,2
ivo://asu.cas.cz/stel/ccd700/rc100005,1
ivo://asu.cas.cz/stel/ccd700/a201403090085,1
ivo://asu.cas.cz/stel/ccd700/a201510310021,1
ivo://asu.cas.cz/stel/ccd700/a201510110016,1
ivo://asu.cas.cz/stel/ccd700/td230027,3
ivo://asu.cas.cz/stel/ccd700/a201406170021,1
ivo://asu.cas.cz/stel/ccd700/td220022,1
ivo://asu.cas.cz/stel/ccd700/rg010029,1
ivo://asu.cas.cz/stel/ccd700/a201308110021,0
ivo://asu.cas.cz/stel/ccd700/oj080069b,1
ivo://asu.cas.cz/stel/ccd700/qc290003,0
ivo://asu.cas.cz/stel/ccd700/uh210045,0
ivo://asu.cas.cz/stel/ccd700/ti050071,1
ivo://asu.cas.cz/stel/ccd700/tg060011,3
ivo://asu.cas.cz/stel/ccd700/qc140004,0
ivo://asu.cas.cz/stel/ccd700/vi220031,1
ivo://asu.cas.cz/stel/ccd700/mi200024,1
ivo://asu.cas.cz/stel/ccd700/a201402060011,1
ivo://asu.cas.cz/stel/ccd700/ri130012,1
ivo://asu.cas.cz/stel/ccd700/vh180063,1
ivo://asu.cas.cz/stel/ccd700/a201505300014,1
ivo://asu.cas.cz/stel/ccd700/a201510030034,0
ivo://asu.cas.cz/stel/ccd700/tc180010,1
ivo://asu.cas.cz/stel/ccd700/a201309290038,0
ivo://asu.cas.cz/stel/ccd700/sd070013,1
ivo://asu.cas.cz/stel/ccd700/re070034,1
ivo://asu.cas.cz/stel/ccd700/ti040069,1
ivo://asu.cas.cz/stel/ccd700/a201405140013,1
ivo://asu.cas.cz/stel/ccd700/a201403100066,3
ivo://asu.cas.cz/stel/ccd700/a201403080052,1
ivo://asu.cas.cz/stel/ccd700/a201512050005,0
ivo://asu.cas.cz/stel/ccd700/ub080006,1
ivo://asu.cas.cz/stel/ccd700/sh260016,1
ivo://asu.cas.cz/stel/ccd700/vi040014,0
ivo://asu.cas.cz/stel/ccd700/ui260057,0
ivo://asu.cas.cz/stel/ccd700/na050007,0
ivo://asu.cas.cz/stel/ccd700/a201307220050,0
ivo://asu.cas.cz/stel/ccd700/pg190017,0
ivo://asu.cas.cz/stel/ccd700/a201403130033,0
ivo://asu.cas.cz/stel/ccd700/pi140014,3
ivo://asu.cas.cz/stel/ccd700/md040012,0
ivo://asu.cas.cz/stel/ccd700/oh290041,0
ivo://asu.cas.cz/stel/ccd700/tb250011,1
ivo://asu.cas.cz/stel/ccd700/a201405190023,0
ivo://asu.cas.cz/stel/ccd700/a201403100076,1
ivo://asu.cas.cz/stel/ccd700/uk130046,3
ivo://asu.cas.cz/stel/ccd700/tf050019,0
ivo://asu.cas.cz/stel/ccd700/oj110042,0
ivo://asu.cas.cz/stel/ccd700/vb110039,1
ivo://asu.cas.cz/stel/ccd700/pg050045,3
ivo://asu.cas.cz/stel/ccd700/si260014,1
ivo://asu.cas.cz/stel/ccd700/vk030036,3
ivo://asu.cas.cz/stel/ccd700/a201403110018,0
ivo://asu.cas.cz/stel/ccd700/pg010007,3
ivo://asu.cas.cz/stel/ccd700/a201403110086,1
ivo://asu.cas.cz/stel/ccd700/a201503180021,1
ivo://asu.cas.cz/stel/ccd700/a201408210014,1
ivo://asu.cas.cz/stel/ccd700/a201502270014,3
ivo://asu.cas.cz/stel/ccd700/vi170050,1
ivo://asu.cas.cz/stel/ccd700/pi100041,0
ivo://asu.cas.cz/stel/ccd700/ri180020,0
ivo://asu.cas.cz/stel/ccd700/oj300037,1
ivo://asu.cas.cz/stel/ccd700/ti190007,1
ivo://asu.cas.cz/stel/ccd700/qd110009,3
ivo://asu.cas.cz/stel/ccd700/ui230026,1
ivo://asu.cas.cz/stel/ccd700/a201409170021,0
ivo://asu.cas.cz/stel/ccd700/rb230021,0
ivo://asu.cas.cz/stel/ccd700/a201311110023,1
ivo://asu.cas.cz/stel/ccd700/td270023,1
ivo://asu.cas.cz/stel/ccd700/rh050015,1
ivo://asu.cas.cz/stel/ccd700/mh260019,0
ivo://asu.cas.cz/stel/ccd700/og170030,3
ivo://asu.cas.cz/stel/ccd700/pa260012,3
ivo://asu.cas.cz/stel/ccd700/a201508100030,0
ivo://asu.cas.cz/stel/ccd700/oj060035,1
ivo://asu.cas.cz/stel/ccd700/we180031,1
ivo://asu.cas.cz/stel/ccd700/qf140029,1
ivo://asu.cas.cz/stel/ccd700/rj180030,1
ivo://asu.cas.cz/stel/ccd700/a201401030036,1
ivo://asu.cas.cz/stel/ccd700/vd220011,0
ivo://asu.cas.cz/stel/ccd700/a201403110039,2
ivo://asu.cas.cz/stel/ccd700/wc040039,0
ivo://asu.cas.cz/stel/ccd700/ub210009,0
ivo://asu.cas.cz/stel/ccd700/sd070011,1
ivo://asu.cas.cz/stel/ccd700/qc110036,3
ivo://asu.cas.cz/stel/ccd700/pj050021,0
ivo://asu.cas.cz/stel/ccd700/pg170015,3
ivo://asu.cas.cz/stel/ccd700/sc300004,1
ivo://asu.cas.cz/stel/ccd700/a201407060040,1
ivo://asu.cas.cz/stel/ccd700/a201503070055,1
ivo://asu.cas.cz/stel/ccd700/a201601080035,0
ivo://asu.cas.cz/stel/ccd700/a201509300031,0
ivo://asu.cas.cz/stel/ccd700/qg130015,0
ivo://asu.cas.cz/stel/ccd700/tg130016,1
ivo://asu.cas.cz/stel/ccd700/vd280021,1
ivo://asu.cas.cz/stel/ccd700/nb240038,1
ivo://asu.cas.cz/stel/ccd700/uh210039,0
ivo://asu.cas.cz/stel/ccd700/rh090027,3
ivo://asu.cas.cz/stel/ccd700/uh210021,1
ivo://asu.cas.cz/stel/ccd700/qf240024,1
ivo://asu.cas.cz/stel/ccd700/qc300021,0
ivo://asu.cas.cz/stel/ccd700/a201510050041,2
ivo://asu.cas.cz/stel/ccd700/tg160067,1
ivo://asu.cas.cz/stel/ccd700/a201402090021,1
ivo://asu.cas.cz/stel/ccd700/mk110055,0
ivo://asu.cas.cz/stel/ccd700/vi090039,3
ivo://asu.cas.cz/stel/ccd700/qc050008,1
ivo://asu.cas.cz/stel/ccd700/qj140025,3
ivo://asu.cas.cz/stel/ccd700/uc090054,1
ivo://asu.cas.cz/stel/ccd700/a201307250070,1
ivo://asu.cas.cz/stel/ccd700/qg140022,3
ivo://asu.cas.cz/stel/ccd700/a201402200085,0
ivo://asu.cas.cz/stel/ccd700/a201310020030,1
ivo://asu.cas.cz/stel/ccd700/ml070012,0
ivo://asu.cas.cz/stel/ccd700/tb030008,3
ivo://asu.cas.cz/stel/ccd700/oj260025,1
ivo://asu.cas.cz/stel/ccd700/tg080011,1
ivo://asu.cas.cz/stel/ccd700/tg070014,1
ivo://asu.cas.cz/stel/ccd700/ti120015,0
ivo://asu.cas.cz/stel/ccd700/a201506160002,0
ivo://asu.cas.cz/stel/ccd700/sj030009,0
ivo://asu.cas.cz/stel/ccd700/a201507020016,0
ivo://asu.cas.cz/stel/ccd700/a201507050038,0
ivo://asu.cas.cz/stel/ccd700/a201508040011,0
ivo://asu.cas.cz/stel/ccd700/td060036,1
ivo://asu.cas.cz/stel/ccd700/sh010027,1
ivo://asu.cas.cz/stel/ccd700/re080032,0
ivo://asu.cas.cz/stel/ccd700/mi170064,0
ivo://asu.cas.cz/stel/ccd700/kk150046,0
ivo://asu.cas.cz/stel/ccd700/tj250026,1
ivo://asu.cas.cz/stel/ccd700/ui260020,0
ivo://asu.cas.cz/stel/ccd700/mg150034,0
ivo://asu.cas.cz/stel/ccd700/tf100029,0
ivo://asu.cas.cz/stel/ccd700/ti230023,1
ivo://asu.cas.cz/stel/ccd700/sg210008,0
ivo://asu.cas.cz/stel/ccd700/a201505100021,1
ivo://asu.cas.cz/stel/ccd700/a201402230031,0
ivo://asu.cas.cz/stel/ccd700/re070007,0
ivo://asu.cas.cz/stel/ccd700/rg010024,1
ivo://asu.cas.cz/stel/ccd700/a201307220042,0
ivo://asu.cas.cz/stel/ccd700/wd250073,1
ivo://asu.cas.cz/stel/ccd700/ug080054,0
ivo://asu.cas.cz/stel/ccd700/a201403140057,0
ivo://asu.cas.cz/stel/ccd700/a201508070022,0
ivo://asu.cas.cz/stel/ccd700/tf160021,1
ivo://asu.cas.cz/stel/ccd700/td290014,1
ivo://asu.cas.cz/stel/ccd700/a201508140014,0
ivo://asu.cas.cz/stel/ccd700/tg210036,1
ivo://asu.cas.cz/stel/ccd700/vi210012,0
ivo://asu.cas.cz/stel/ccd700/vg270011,2
ivo://asu.cas.cz/stel/ccd700/ri110032,3
ivo://asu.cas.cz/stel/ccd700/a201509110012,0
ivo://asu.cas.cz/stel/ccd700/a201601220036,1
ivo://asu.cas.cz/stel/ccd700/vl300039,1
ivo://asu.cas.cz/stel/ccd700/qj140012,0
ivo://asu.cas.cz/stel/ccd700/a201306180023,3
ivo://asu.cas.cz/stel/ccd700/a201503090049,1
ivo://asu.cas.cz/stel/ccd700/ta260045,1
ivo://asu.cas.cz/stel/ccd700/si190038,1
ivo://asu.cas.cz/stel/ccd700/tc180020,3
ivo://asu.cas.cz/stel/ccd700/ub200048,3
ivo://asu.cas.cz/stel/ccd700/od010019,0
ivo://asu.cas.cz/stel/ccd700/uj060015,0
ivo://asu.cas.cz/stel/ccd700/tc240030,1
ivo://asu.cas.cz/stel/ccd700/sh150029,1
ivo://asu.cas.cz/stel/ccd700/tg200053,1
ivo://asu.cas.cz/stel/ccd700/mi180074,0
ivo://asu.cas.cz/stel/ccd700/mi170068,0
ivo://asu.cas.cz/stel/ccd700/pg260020,3
ivo://asu.cas.cz/stel/ccd700/a201403120016,3
ivo://asu.cas.cz/stel/ccd700/ni150017,0
ivo://asu.cas.cz/stel/ccd700/tg070010,1
ivo://asu.cas.cz/stel/ccd700/mi140010,0
ivo://asu.cas.cz/stel/ccd700/a201409270046,1
ivo://asu.cas.cz/stel/ccd700/a201404020036,1
ivo://asu.cas.cz/stel/ccd700/qe230031,1
ivo://asu.cas.cz/stel/ccd700/pj250012,0
ivo://asu.cas.cz/stel/ccd700/a201308290059,1
ivo://asu.cas.cz/stel/ccd700/qj140041,1
ivo://asu.cas.cz/stel/ccd700/rk030023,0
ivo://asu.cas.cz/stel/ccd700/oi230018,3
ivo://asu.cas.cz/stel/ccd700/sd030007,1
ivo://asu.cas.cz/stel/ccd700/pk080009,0
ivo://asu.cas.cz/stel/ccd700/a201507250020,0
ivo://asu.cas.cz/stel/ccd700/a201503190044,3
ivo://asu.cas.cz/stel/ccd700/sa110048,0
ivo://asu.cas.cz/stel/ccd700/mi170011,3
ivo://asu.cas.cz/stel/ccd700/mi210058,1
ivo://asu.cas.cz/stel/ccd700/qj140033,1
ivo://asu.cas.cz/stel/ccd700/mg110010,0
ivo://asu.cas.cz/stel/ccd700/mg150032,0
ivo://asu.cas.cz/stel/ccd700/rd260022,1
ivo://asu.cas.cz/stel/ccd700/tl300016,1
ivo://asu.cas.cz/stel/ccd700/a201407250027,1
ivo://asu.cas.cz/stel/ccd700/a201409070045,3
ivo://asu.cas.cz/stel/ccd700/qj160071,1
ivo://asu.cas.cz/stel/ccd700/sh300024,1
ivo://asu.cas.cz/stel/ccd700/uc300027,0
ivo://asu.cas.cz/stel/ccd700/vi060035L,3
ivo://asu.cas.cz/stel/ccd700/a201405120011,1
ivo://asu.cas.cz/stel/ccd700/rj190040,3
ivo://asu.cas.cz/stel/ccd700/pj190039,1
ivo://asu.cas.cz/stel/ccd700/a201307220059,0
ivo://asu.cas.cz/stel/ccd700/ol080021,1
ivo://asu.cas.cz/stel/ccd700/pl270029,1
ivo://asu.cas.cz/stel/ccd700/a201503080056,1
